id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,state
7312776311,birmingham,0,2018,chevrolet,silverado 3500 ltz 4x4,like new,8 cylinders,diesel,140000,clean,automatic,,4wd,full-size,truck,black,al
7312760013,birmingham,36998,2019,nissan,murano,,,gas,15549,clean,automatic,5N1AZ2MJ2KN157877,fwd,,,black,al
7312759996,birmingham,37998,2020,nissan,maxima,,,gas,23783,clean,automatic,1N4AA6FV0LC373152,fwd,,,blue,al
7312759987,birmingham,25000,2019,nissan,rogue sport,,,gas,11285,clean,automatic,JN1BJ1CP2KW526184,fwd,,,silver,al
7312756957,birmingham,0,2018,ram,3500,,,diesel,118845,clean,manual,3C7WRTCL6JG355911,4wd,,,white,al
7312748821,birmingham,38590,2011,chevrolet,corvette grand sport,good,8 cylinders,gas,30237,clean,other,1G1YR3DW3B5102190,rwd,,other,red,al
7312697721,birmingham,26990,2017,,Genesis G80,,6 cylinders,gas,74668,clean,automatic,KMHGN4JEXHU171758,rwd,,sedan,silver,al
7312625760,birmingham,8700,1979,lincoln,town car,excellent,8 cylinders,gas,22964,clean,automatic,,rwd,full-size,sedan,grey,al
7312615524,birmingham,3299,2002,ford,escape,,6 cylinders,gas,249302,clean,automatic,1FMCU03192KB03362,fwd,,,white,al
7312600310,birmingham,3500,1996,chevrolet,tahoe,,8 cylinders,gas,237000,clean,automatic,,4wd,,,green,al
7312578462,birmingham,8500,2011,toyota,camry,excellent,4 cylinders,gas,114500,clean,automatic,,fwd,full-size,sedan,blue,al
7312563837,birmingham,3495,2008,chevrolet,malibu,,6 cylinders,gas,157305,clean,automatic,1G1ZK57738F235673,fwd,,sedan,,al
7312550865,birmingham,5980,2010,ford,fusion,,4 cylinders,gas,178753,,manual,3FAHP0HA8AR254400,fwd,,sedan,red,al
7312532755,birmingham,7480,2013,hyundai,sonata,,4 cylinders,gas,117271,,automatic,5NPEB4AC2DH527384,fwd,,sedan,blue,al
7312514213,birmingham,8950,2011,ford,f-150,excellent,6 cylinders,gas,164000,clean,automatic,1FTMF1CM6BKD55331,fwd,full-size,truck,white,al
7312513513,birmingham,5980,2013,jeep,patriot,,4 cylinders,gas,106290,,manual,1C4NJPBA7DD260203,fwd,,SUV,white,al
7312503468,birmingham,4499,2005,toyota,camry,,4 cylinders,gas,170687,clean,automatic,4T1BE32K55U090199,fwd,,sedan,blue,al
7312493365,birmingham,5980,2006,chrysler,300,,8 cylinders,gas,160566,,automatic,2C3KA63H96H518644,rwd,,sedan,white,al
7312471541,birmingham,5980,2008,chevrolet,impala,,6 cylinders,,165596,,automatic,2G1WT58K989262310,fwd,,sedan,black,al
7312448828,birmingham,6980,2008,mercedes-benz,c-class,,6 cylinders,gas,148095,,automatic,WDDGF54X38F132654,rwd,,sedan,black,al
7312437455,birmingham,22990,2012,toyota,tacoma access cab pickup,good,,gas,37725,clean,other,5TFTX4CN6CX015282,,,pickup,white,al
7312431442,birmingham,3450,2007,toyota,prius,,4 cylinders,,263198,clean,automatic,JTDKB20U773225963,fwd,,,grey,al
7312425764,birmingham,5980,2005,nissan,xterra,,6 cylinders,gas,198576,,manual,5N1AN08W65C610629,,,SUV,silver,al
7312402472,birmingham,7980,2008,nissan,titan,,8 cylinders,,200850,,automatic,1N6BA06A18N315813,rwd,,pickup,white,al
7312387610,birmingham,2300,2008,chevrolet,hhr lt,good,4 cylinders,gas,165000,clean,automatic,,,,,black,al
7312380245,birmingham,5480,2005,dodge,durango,,8 cylinders,gas,178667,,automatic,1D4HD48N95F540954,rwd,,SUV,,al
7312370075,birmingham,36990,2017,ford,f150 supercrew cab xlt,good,6 cylinders,other,15443,clean,automatic,1FTEW1EG9HFC85502,4wd,,pickup,red,al
7312370023,birmingham,26990,2014,chevrolet,silverado 1500 crew,good,6 cylinders,gas,63129,clean,automatic,3GCPCREH5EG437908,,,pickup,black,al
7312369984,birmingham,29990,2017,jeep,wrangler sport suv 2d,good,6 cylinders,gas,28680,clean,other,1C4AJWAG4HL704941,4wd,,other,black,al
7312369856,birmingham,24990,2017,audi,a4 ultra premium sedan 4d,good,,other,21314,clean,other,WAUGMAF48HN035545,fwd,,sedan,blue,al
7312360257,birmingham,32500,2014,chevrolet,ss sedan,good,8 cylinders,gas,80000,clean,automatic,,rwd,full-size,sedan,black,al
7312358654,birmingham,3999,2009,volvo,s60,,5 cylinders,gas,182005,clean,automatic,YV1RS592192724102,fwd,,,silver,al
7312358579,birmingham,4380,2007,hyundai,entourage,,6 cylinders,gas,185852,,automatic,KNDMC233176024731,fwd,,van,blue,al
7312322826,birmingham,33990,2016,chevrolet,silverado 1500,,8 cylinders,,117895,clean,automatic,3GCUKSEC9GG266780,4wd,,pickup,white,al
7312317138,birmingham,6200,1984,gmc,sierra,fair,8 cylinders,gas,51000,clean,manual,,4wd,full-size,truck,white,al
7312311372,birmingham,5999,2013,mazda,sx4 se,like new,4 cylinders,gas,91000,clean,automatic,,fwd,compact,sedan,red,al
7312293002,birmingham,38500,2019,infiniti,q60,,,gas,17182,clean,automatic,JN1EV7EL3KM291434,,,,blue,al
7312292985,birmingham,26500,2019,nissan,altima,,,gas,13544,clean,automatic,1N4AL4FV2KC256492,fwd,,,,al
7312292959,birmingham,15988,2017,hyundai,veloster,,,gas,24546,clean,automatic,KMHTC6AD9HU323343,fwd,,,silver,al
7312291108,birmingham,17577,2019,hyundai,ioniq hybrid,,,gas,26723,clean,automatic,KMHC75LC5KU137700,fwd,,,black,al
7312276807,birmingham,38990,2017,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,20676,clean,other,1C4BJWFG3HL547853,4wd,,other,red,al
7312246404,birmingham,29890,,,ai Santa Fe,,6 cylinders,gas,30934,clean,automatic,KM8SR4HF6JU283377,fwd,,SUV,white,al
7312203221,birmingham,21998,2009,chevrolet,suburban,,8 cylinders,gas,92518,clean,automatic,,4wd,full-size,SUV,white,al
7312181319,birmingham,4400,2006,buick,lacrosse,,6 cylinders,gas,124201,clean,automatic,2G4WC582961280594,fwd,,sedan,white,al
7312174601,birmingham,13500,2013,infiniti,jx35,excellent,6 cylinders,gas,108829,clean,automatic,,fwd,,SUV,black,al
7312156353,birmingham,4500,2011,ford,fusion,,4 cylinders,gas,167870,clean,automatic,3FAHP0HA3BR106978,fwd,,sedan,blue,al
7312146497,birmingham,4500,2005,toyota,camry xle,like new,4 cylinders,gas,170000,clean,automatic,,fwd,full-size,sedan,white,al
7312124399,birmingham,4100,2010,hyundai,elantra touring,,4 cylinders,gas,130206,rebuilt,manual,KMHDC8AE1AU064894,fwd,,wagon,grey,al
7312106780,birmingham,5940,2009,mini,cooper hardtop 2 door,,4 cylinders,gas,149835,,manual,WMWMF33529TW72711,fwd,,coupe,red,al
7312087895,birmingham,2300,1997,buick,lesabre,,6 cylinders,gas,201566,clean,automatic,1G4HR52KXVH453440,fwd,,sedan,green,al
7312087840,birmingham,5970,2010,nissan,altima,,4 cylinders,gas,122584,,automatic,1N4AL2AP4AC166269,fwd,,sedan,grey,al
7312067777,birmingham,5980,2006,honda,odyssey,,6 cylinders,gas,167440,,automatic,5FNRL38646B065811,fwd,,van,silver,al
7312045928,birmingham,3500,2009,hyundai,accent,,4 cylinders,gas,111387,rebuilt,automatic,KMHCN46C69U298613,fwd,,sedan,white,al
7312045874,birmingham,6980,2006,nissan,pathfinder,,6 cylinders,gas,146779,,automatic,5N1AR18U66C639557,rwd,,SUV,silver,al
7312034925,birmingham,33990,2018,ford,mustang gt coupe 2d,good,8 cylinders,gas,23720,clean,other,1FA6P8CF2J5107386,rwd,,coupe,blue,al
7312022758,birmingham,6380,2013,kia,optima,,4 cylinders,gas,193254,,automatic,5XXGM4A72DG210111,fwd,,sedan,silver,al
7311998455,birmingham,3999,2006,pontiac,grand prix,,6 cylinders,gas,207238,clean,automatic,2G2WP552061255472,fwd,,sedan,white,al
7311998372,birmingham,3980,2013,kia,rio,,4 cylinders,gas,0,,manual,KNADM4A30D6171594,fwd,,sedan,white,al
7311974064,birmingham,4980,2001,ford,crown victoria,,8 cylinders,gas,106554,,automatic,2FAFP74W21X106133,rwd,,sedan,,al
7311964953,birmingham,16937,2011,,FordE450,,,gas,27000,clean,automatic,,,,,,al
7311954636,birmingham,26590,2020,honda,civic si coupe 2d,good,,gas,9954,clean,other,2HGFC3A51LH751302,fwd,,coupe,silver,al
7311948211,birmingham,4250,2007,chrysler,pt cruiser,,4 cylinders,gas,94093,clean,automatic,3A8FY68B77T582695,fwd,,sedan,red,al
7311948105,birmingham,10980,2012,ford,f-150,,6 cylinders,,178802,,automatic,1FTEX1EM6CKD17180,4wd,,pickup,silver,al
7311941668,birmingham,6400,2006,lexus,es 330,like new,6 cylinders,gas,130000,clean,automatic,,fwd,,sedan,,al
7311929595,birmingham,8897,2014,kia,sorento,,4 cylinders,gas,189392,clean,other,5XYKT3A67EG508097,fwd,,SUV,silver,al
7311929440,birmingham,18897,2016,kia,optima,,4 cylinders,gas,73330,clean,other,5XXGU4L36GG114514,fwd,,sedan,silver,al
7311921771,birmingham,7980,2013,bmw,x3,,4 cylinders,gas,156295,,manual,5UXWX9C54D0A21202,rwd,,SUV,white,al
7311910342,birmingham,10500,2011,chevrolet,suburban z71,,,gas,225000,clean,automatic,,4wd,,,,al
7311896607,birmingham,3500,2006,ford,freestyle,,6 cylinders,gas,214775,clean,automatic,1FMZK02146GA31559,fwd,,SUV,blue,al
7311896509,birmingham,4980,2005,cadillac,sts,,8 cylinders,gas,129448,,automatic,1G6DC67A350157025,rwd,,sedan,white,al
7311865995,birmingham,29590,2017,ford,expedition xlt sport,good,6 cylinders,gas,70760,clean,other,1FMJU1JT1HEA52352,4wd,,SUV,blue,al
7311865935,birmingham,31990,2017,ram,1500 crew cab big horn,good,8 cylinders,gas,35921,clean,other,3C6RR6LT6HG542059,,,pickup,white,al
7311865885,birmingham,33990,2017,ford,mustang gt coupe 2d,good,8 cylinders,gas,9788,clean,other,1FA6P8CF7H5319470,rwd,,coupe,black,al
7311854375,birmingham,26495,,,des-Benz CLA,,4 cylinders,gas,42455,clean,automatic,WDDSJ4GB1JN582155,,,sedan,white,al
7311853912,birmingham,34997,2016,ford,super duty f-250 srw,excellent,8 cylinders,gas,122000,clean,automatic,1FT7W2B62GED23604,4wd,,pickup,,al
7311853752,birmingham,52997,2017,rover,sport,excellent,6 cylinders,gas,58947,clean,automatic,SALWV2FV9HA178577,4wd,,SUV,,al
7311853633,birmingham,32997,2008,,HUMMER H2,excellent,8 cylinders,gas,143504,clean,automatic,5GRGN23868H106669,4wd,,SUV,black,al
7311853485,birmingham,16997,2003,,HUMMER H2,excellent,8 cylinders,gas,161865,clean,automatic,5GRGN23U13H109565,4wd,,SUV,,al
7311842608,birmingham,1350,1999,,plymouth voyager,fair,6 cylinders,gas,200000,clean,automatic,,,,,,al
7311831354,birmingham,31888,2015,gmc,1500 yukon slt,good,8 cylinders,gas,109947,clean,automatic,,rwd,full-size,SUV,white,al
7311831162,birmingham,19888,2015,mercedes-benz,benz ml 450,excellent,6 cylinders,gas,111261,clean,automatic,,4wd,full-size,SUV,silver,al
7311830732,birmingham,24888,2019,ford,f150 regular cab xl,excellent,6 cylinders,gas,8176,clean,automatic,,rwd,full-size,pickup,white,al
7311830338,birmingham,9988,2014,kia,sorento lx,good,4 cylinders,gas,121259,clean,automatic,,fwd,compact,SUV,red,al
7311820426,birmingham,1500,2006,infiniti,m35,,,gas,261000,clean,automatic,,,,,,al
7311820085,birmingham,3500,2003,toyota,camry,good,4 cylinders,gas,237000,clean,automatic,,,,,,al
7311819537,birmingham,12654,2014,chevrolet,traverse,,,gas,106986,clean,automatic,1GNKRFED6EJ110332,fwd,,,,al
7311819507,birmingham,40888,2020,jeep,gladiator,,,gas,19069,clean,automatic,1C6HJTAGXLL119987,4wd,,,black,al
7311819495,birmingham,33988,2019,nissan,frontier,,,gas,11939,clean,automatic,1N6AD0EV7KN878847,4wd,,,red,al
7311818155,birmingham,12999,2014,dodge,charger,good,8 cylinders,gas,137000,clean,automatic,,rwd,full-size,sedan,black,al
7311815807,birmingham,10977,2011,lexus,is,,,gas,121428,clean,automatic,JTHBF5C27B5139791,rwd,,,white,al
7311808677,birmingham,14475,2011,ford,ranger,excellent,6 cylinders,gas,142842,clean,manual,1FTLR4FE4BPB04482,4wd,,pickup,,al
7311807054,birmingham,500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,,full-size,bus,green,al
7311795393,birmingham,12000,1991,chevrolet,,like new,,gas,40000,clean,automatic,,,,,grey,al
7311789391,birmingham,35590,2018,ram,1500 crew cab big horn,good,6 cylinders,other,22805,clean,other,1C6RR7LG2JS220638,4wd,,pickup,black,al
7311762128,birmingham,29875,,,a Camry,,4 cylinders,gas,46947,clean,automatic,4T1B61HKXKU236990,fwd,,sedan,white,al
7311741403,birmingham,100000,1984,jeep,cj7,,,gas,112000,clean,manual,,,,,,al
7311717018,birmingham,27400,2001,lexus,lx 470,,8 cylinders,gas,169000,clean,automatic,,4wd,,SUV,brown,al
7311701063,birmingham,37900,2020,chevrolet,silverado 1500,like new,8 cylinders,gas,5622,clean,automatic,3GCPWAEF0LG200571,rwd,full-size,truck,white,al
7311701072,birmingham,31900,2019,ford,transit,like new,6 cylinders,gas,29497,clean,automatic,1FTYR1ZM0KKA42423,rwd,mid-size,van,white,al
7311701076,birmingham,11500,2013,chevrolet,express,excellent,8 cylinders,gas,228699,clean,automatic,1GCWGFBA2D1127377,rwd,full-size,van,white,al
7311701079,birmingham,32900,2019,ford,transit,like new,6 cylinders,gas,6735,clean,automatic,1FTYR1YM7KKA86825,rwd,full-size,van,white,al
7311701059,birmingham,31500,2019,gmc,savana,like new,8 cylinders,gas,24585,clean,automatic,1GTW7AFG9K1222985,rwd,full-size,van,white,al
7311701051,birmingham,29900,2019,ford,f-150,like new,8 cylinders,gas,23004,clean,automatic,1FTMF1C59KKD08613,rwd,full-size,truck,white,al
7311701056,birmingham,9500,2014,ford,transit connect,excellent,4 cylinders,gas,219581,clean,automatic,NM0LS7F7XE1147431,fwd,full-size,van,white,al
7311700844,birmingham,17200,2014,ford,transit connect,excellent,4 cylinders,gas,45026,clean,automatic,NM0LS7E71E1167911,fwd,full-size,van,white,al
7311700838,birmingham,23900,2017,ford,transit 150,excellent,6 cylinders,gas,108482,clean,automatic,1FTYE1YM0HKB37781,rwd,full-size,van,white,al
7311700841,birmingham,22300,2017,ford,transit 150,excellent,6 cylinders,gas,113617,clean,automatic,1FTYE1YM5HKA63032,rwd,full-size,van,white,al
7311688589,birmingham,3999,2001,ford,f-150,,6 cylinders,gas,228680,clean,automatic,1FTZX17291NB87100,rwd,,,,al
7311685592,birmingham,3730,1987,,1987 Saab 900 Turbo,fair,4 cylinders,gas,125000,clean,manual,,fwd,mid-size,coupe,silver,al
7311682760,birmingham,37500,2020,infiniti,qx 50 luxe,like new,4 cylinders,gas,4230,clean,manual,,fwd,full-size,SUV,white,al
7311669902,birmingham,29800,2016,ram,1500,excellent,8 cylinders,gas,43000,clean,automatic,,4wd,,,silver,al
7311660317,birmingham,3850,2003,dodge,durango,,8 cylinders,gas,215604,clean,automatic,1D4HR38N13F620886,rwd,,SUV,blue,al
7311626892,birmingham,4300,2012,kia,soul,,4 cylinders,gas,174053,clean,automatic,KNDJT2A56C7421511,fwd,,wagon,silver,al
7311599994,birmingham,1100,2000,chevrolet,impala,,6 cylinders,gas,187000,clean,automatic,,fwd,,,white,al
7311592689,birmingham,5000,2006,jeep,liberty,,,diesel,194000,clean,automatic,,,,SUV,,al
7311587502,birmingham,2800,2006,ford,taurus,,6 cylinders,gas,230108,clean,automatic,1FAFP53U56A238775,fwd,,sedan,white,al
7311576995,birmingham,5980,2005,nissan,xterra,,,gas,198000,clean,automatic,,,,,,al
7311576590,birmingham,6980,2010,nissan,pathfinder,,,gas,186000,clean,automatic,,,,,,al
7311576006,birmingham,7980,2008,nissan,titan,,,gas,200000,clean,automatic,,,,,,al
7311575559,birmingham,6980,2008,mercedes-benz,benz c300,,,gas,148000,clean,automatic,,,,,,al
7311575288,birmingham,6480,2011,kia,sorento,,,gas,182000,clean,automatic,,,,,,al
7311574610,birmingham,8990,2011,jeep,grand cherokee laredo,,,gas,173000,clean,automatic,,,,,,al
7311574157,birmingham,7480,2013,hyundai,sonata gls,,,gas,117000,clean,automatic,,,,,,al
7311571406,birmingham,0,2015,gmc,yukon denali 4x4,like new,8 cylinders,gas,79000,clean,automatic,,4wd,full-size,SUV,black,al
7311568626,birmingham,13750,2013,ford,e350,good,,gas,136850,clean,automatic,,,,,,al
7311557055,birmingham,0,2016,ram,3500 laramie 4x4,like new,6 cylinders,diesel,128377,clean,automatic,,4wd,full-size,truck,black,al
7311541915,birmingham,4450,2004,cadillac,srx,,6 cylinders,gas,144850,clean,automatic,1GYDE637940132303,rwd,,SUV,white,al
7311538928,birmingham,14500,2015,honda,crosstour ex-l,excellent,,gas,60201,rebuilt,automatic,,,,hatchback,silver,al
7311533486,birmingham,0,2007,chevrolet,silverado 2500 lt 4x4,like new,8 cylinders,diesel,120000,clean,automatic,,4wd,full-size,truck,silver,al
7311531087,birmingham,0,2016,ram,3500 laramie 4x4,like new,6 cylinders,diesel,160000,clean,automatic,,4wd,full-size,truck,custom,al
7311516191,birmingham,27995,2012,ford,f250 super duty,,,gas,26896,clean,automatic,1FDBF2A65CEC50925,,,,white,al
7311505593,birmingham,1800,2007,nissan,pathfinder,fair,6 cylinders,gas,147000,clean,automatic,,fwd,mid-size,SUV,grey,al
7311493882,birmingham,3999,2006,honda,accord sedan,,4 cylinders,gas,253076,clean,automatic,3HGCM56406G701183,fwd,,sedan,silver,al
7311491693,birmingham,199,2017,dodge,charger,,,gas,21737,clean,automatic,,,,,,al
7311475127,birmingham,22590,2013,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,14169,clean,other,1FTEX1CMXDFB16329,,,pickup,silver,al
7311452208,birmingham,14950,2007,jeep,wrangler,excellent,,gas,,clean,automatic,,,,,silver,al
7311448939,birmingham,24990,2012,chevrolet,silverado 1500 regular,good,8 cylinders,gas,26460,clean,other,1GCNCSE01CZ116728,,,pickup,red,al
7311448429,birmingham,24995,2012,ford,f-250 super duty,,,gas,40023,clean,automatic,1FDBF2A62CEC73000,,,,green,al
7311443412,birmingham,0,2014,,Freightliner Cascadia,,,diesel,100,clean,automatic,,,,,,al
7311441919,birmingham,2999,2007,ford,taurus,,6 cylinders,gas,162029,clean,automatic,1FAFP56U47A197052,fwd,,sedan,blue,al
7311423002,birmingham,15897,2018,chevrolet,malibu,,4 cylinders,gas,50153,clean,other,1G1ZB5ST6JF260156,fwd,,sedan,silver,al
7311422771,birmingham,16700,2013,ford,f-150,,8 cylinders,gas,180917,clean,other,1FTFW1EF6DKD13303,4wd,,truck,,al
7311421846,birmingham,6900,2010,mazda,3i,good,4 cylinders,gas,165255,rebuilt,automatic,JM1BL1SFXA1196709,fwd,mid-size,sedan,grey,al
7311417807,birmingham,8500,2008,jeep,commander sport,good,8 cylinders,gas,198000,clean,automatic,JM1BL1SFXA1196709,rwd,full-size,SUV,black,al
7311411301,birmingham,16900,2015,ram,1500 slt,good,6 cylinders,gas,97563,clean,automatic,1C6RR6GG6FS645954,rwd,full-size,pickup,silver,al
7311395664,birmingham,21590,2016,ram,1500 regular cab tradesman,good,6 cylinders,gas,35391,clean,other,3C6JR6AG7GG225053,,,pickup,black,al
7311390113,birmingham,24990,2007,ford,super duty f-450 drw,good,10 cylinders,gas,46463,clean,automatic,1FDXF46Y47EB23553,rwd,full-size,truck,white,al
7311389760,birmingham,33990,2016,chevrolet,express commercial cutaway,good,8 cylinders,gas,12398,clean,automatic,1GB3GSCG1G1125174,rwd,full-size,truck,white,al
7311389428,birmingham,4500,2005,acura,mdx,,6 cylinders,gas,279000,clean,automatic,2HNYD18905H558010,,,SUV,blue,al
7311389371,birmingham,20990,2006,chevrolet,express cargo van,good,8 cylinders,diesel,134296,clean,automatic,1GCHG35U961223233,rwd,full-size,truck,white,al
7311388955,birmingham,25990,2016,,Isuzu NPR HD GAS REG,good,8 cylinders,gas,172373,clean,automatic,54DC4W1C3GS808110,rwd,full-size,truck,white,al
7311388578,birmingham,27990,2008,ford,econoline cargo van,good,8 cylinders,gas,83459,clean,automatic,1FTSE34L58DB30943,rwd,full-size,truck,white,al
7311388215,birmingham,43990,2016,chevrolet,4500 lcf gas,good,8 cylinders,gas,45542,clean,automatic,54DCDW1B9GS811777,rwd,,,white,al
7311387863,birmingham,33990,2014,ford,super duty f-550 drw,good,8 cylinders,diesel,136250,clean,automatic,1FDUF5HT3EEB73528,4wd,full-size,truck,white,al
7311387508,birmingham,22990,2010,ford,econoline commercial cutaway,good,10 cylinders,gas,121911,clean,automatic,1FDXE4FSXADA69011,rwd,full-size,truck,white,al
7311387137,birmingham,24990,2017,gmc,savana commercial cutaway,good,8 cylinders,gas,136965,clean,automatic,1GD07RFF7H1143170,rwd,full-size,truck,white,al
7311386812,birmingham,24990,2009,chevrolet,3500 lcf gas,good,8 cylinders,gas,72789,clean,automatic,4KBB4W1N39J802032,rwd,full-size,truck,white,al
7311386461,birmingham,33990,2007,,Hino 268,good,6 cylinders,diesel,161693,clean,automatic,5PVNE8JV972S50609,rwd,full-size,truck,red,al
7311386071,birmingham,25990,2006,chevrolet,express cargo van,good,8 cylinders,gas,73360,clean,automatic,1GCHG39U761205453,rwd,full-size,truck,white,al
7311385712,birmingham,16990,2004,ford,super duty f-250,good,8 cylinders,gas,213563,clean,automatic,1FTNW21L44EA70621,4wd,,,black,al
7311385335,birmingham,29990,2011,ford,super duty f-450 drw,good,8 cylinders,diesel,137481,clean,automatic,1FD0X4HT9BEC31739,4wd,full-size,truck,white,al
7311384972,birmingham,29990,2012,,International TerraStar,good,8 cylinders,diesel,39013,clean,automatic,1HTJSSKK5CJ062097,rwd,full-size,truck,white,al
7311384865,birmingham,42990,2008,chevrolet,cc4500,good,8 cylinders,diesel,67159,clean,automatic,1GBE4E1998F408675,rwd,mid-size,,red,al
7311384822,birmingham,33990,2007,chevrolet,cc4500,good,8 cylinders,gas,77581,clean,automatic,1GBE4C1G37F426428,rwd,full-size,truck,white,al
7311384826,birmingham,21990,2005,ford,econoline commercial cutaway,good,8 cylinders,gas,45554,clean,automatic,1FDWE35L75HA87173,rwd,full-size,truck,white,al
7311384837,birmingham,29990,2015,ford,super duty f-250 srw,good,8 cylinders,diesel,169564,clean,automatic,1FT7W2BT0FEC56912,4wd,,,white,al
7311384869,birmingham,49990,2015,ford,super duty f-550 drw,good,8 cylinders,diesel,152701,clean,automatic,1FD0X5HT6FEC65813,4wd,full-size,truck,white,al
7311384791,birmingham,26990,1998,mitsubishi,fuso fh211,good,4 cylinders,diesel,166302,clean,manual,JW6CCH1G0WL002823,rwd,full-size,truck,white,al
7311384757,birmingham,29990,2008,chevrolet,express commercial cutaway,good,6 cylinders,diesel,65073,clean,automatic,1GBJG316781199191,rwd,,,white,al
7311384750,birmingham,34990,2015,ford,transit cutaway,good,6 cylinders,gas,100058,clean,automatic,1FDNR5PM2FKA12967,rwd,,,white,al
7311384779,birmingham,63990,2017,,Freightliner M2 106 Medium Duty,good,6 cylinders,diesel,28400,clean,automatic,3ALACWDTXHDJG7052,rwd,full-size,truck,white,al
7311384526,birmingham,26990,2016,chevrolet,express commercial cutaway,good,8 cylinders,gas,75734,clean,automatic,1GB3GSCG5G1118910,rwd,full-size,truck,white,al
7311384137,birmingham,27490,2006,mitsubishi,fuso fe145,good,4 cylinders,diesel,96626,clean,automatic,JL6BBE1S86K001871,rwd,full-size,truck,green,al
7311383740,birmingham,22990,2004,gmc,tc5500,good,,diesel,119091,clean,automatic,1GDE5C1244F515767,rwd,,,white,al
7311383554,birmingham,28490,2008,mitsubishi,fuso fe145,good,4 cylinders,diesel,70643,clean,automatic,JL6BBE1S88K002084,rwd,full-size,truck,green,al
7311383535,birmingham,33990,2012,ford,super duty f-250 srw,good,8 cylinders,diesel,49678,clean,automatic,1FTBF2BT2CEA75283,4wd,full-size,truck,white,al
7311383474,birmingham,20990,2008,ford,super duty f-350 srw,good,8 cylinders,gas,97626,clean,automatic,1FDWX31598ED44440,4wd,,,white,al
7311383464,birmingham,25990,2011,ford,econoline commercial cutaway,good,8 cylinders,gas,105371,clean,automatic,1FDSE3FL6BDB36251,rwd,,,blue,al
7311383441,birmingham,39990,2016,,Blue Bird All American,good,6 cylinders,diesel,65368,clean,automatic,1BAKDCPA3GF313137,rwd,,bus,white,al
7311383445,birmingham,46990,2016,ram,4500,good,6 cylinders,diesel,17619,clean,automatic,3C7WRKCLXGG253742,rwd,full-size,truck,white,al
7311383424,birmingham,37990,2012,ford,super duty f-550 drw,good,8 cylinders,diesel,108061,clean,automatic,1FD0W5GT5CEC01732,rwd,,,black,al
7311383423,birmingham,44990,2012,ford,super duty f-550 drw,good,8 cylinders,diesel,52307,clean,automatic,1FDUF5HT3CEA93689,4wd,full-size,truck,white,al
7311383466,birmingham,35990,2016,ford,super duty f-550 drw,good,8 cylinders,diesel,161669,clean,automatic,1FD0W5HT7GEC45588,4wd,,,white,al
7311383408,birmingham,44990,2015,ram,5500,good,6 cylinders,diesel,80733,clean,automatic,3C7WRNFL3FG705901,4wd,full-size,truck,white,al
7311383405,birmingham,21990,2008,ford,super duty f-350 srw,good,8 cylinders,gas,72658,clean,automatic,1FDWX31578ED44436,4wd,,,white,al
7311383400,birmingham,34990,2018,,Isuzu NPR HD GAS CREW,good,8 cylinders,gas,23,clean,automatic,54DC4J185JS808272,rwd,,,white,al
7311383356,birmingham,30990,2014,ford,econoline commercial cutaway,good,10 cylinders,gas,98123,clean,automatic,1FDXE4FS6EDA78102,rwd,,,white,al
7311383337,birmingham,26990,2015,,Isuzu NPR,good,4 cylinders,diesel,102863,clean,automatic,JALB4W175F7400016,rwd,full-size,truck,white,al
7311383342,birmingham,16990,2008,ford,super duty f-350 srw,good,8 cylinders,gas,147476,clean,automatic,1FDWW31568ED44446,4wd,,,white,al
7311383322,birmingham,20990,2010,ram,2500,good,8 cylinders,gas,121850,clean,automatic,3D7LT2ET8AG132512,4wd,full-size,truck,black,al
7311383338,birmingham,26990,2008,chevrolet,cc4500,good,8 cylinders,gas,100921,clean,automatic,1GBE4C3G38F402998,4wd,full-size,truck,white,al
7311383297,birmingham,52990,2014,ford,super duty f-550 drw,good,8 cylinders,diesel,15886,clean,automatic,1FDUF5HT8EEB30478,4wd,full-size,truck,white,al
7311383276,birmingham,62990,2016,ford,super duty f-550 drw,good,8 cylinders,diesel,40193,clean,automatic,1FDUF5HTXGEB57135,4wd,,,red,al
7311383252,birmingham,35990,2014,ford,super duty f-450 drw,good,10 cylinders,gas,42213,clean,automatic,1FDUF4HY0EEB43392,4wd,full-size,truck,white,al
7311383209,birmingham,27990,2011,ford,f-750,good,6 cylinders,diesel,123622,clean,automatic,3FRXF7FL5BV557295,rwd,full-size,truck,white,al
7311382278,birmingham,49990,2015,,Hino 268,good,6 cylinders,diesel,203867,clean,automatic,5PVNE8JP7F4S51018,rwd,,,white,al
7311382048,birmingham,29990,2012,toyota,tacoma double cab pickup,good,6 cylinders,gas,43182,clean,other,3TMLU4EN4CM085701,4wd,,pickup,white,al
7311381866,birmingham,33990,2007,,Hino 268,good,6 cylinders,diesel,161693,clean,automatic,5PVNE8JV972S50609,rwd,full-size,truck,red,al
7311381850,birmingham,27490,2006,mitsubishi,fuso fe145,good,4 cylinders,diesel,96626,clean,automatic,JL6BBE1S86K001871,rwd,full-size,truck,green,al
7311381844,birmingham,26990,2015,,Isuzu NPR,good,4 cylinders,diesel,102863,clean,automatic,JALB4W175F7400016,rwd,full-size,truck,white,al
